EpiRR,states,coverage,CpG,CpGIsland,DNA_methyl,enhancer,geneExpression,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,LINE,LTR,PMDs_Common,RC,RefSeqExon,RefSeqGene,RefSeqTES,RefSeqTSS,RefSeqTSS2kb,Retroposon,RNA,SINE,TandemRepeats,Unknown
IHECRE00000195.3,5,3.72156,0.0136408425186587,0.48192,0.621068629883112,0.98884,12.1,3.65819312095962,0.446539320267924,1.10193062588469,16.7422475812453,2.8418798429816,0.489398339340698,0.55632,0.69767,0.46394,0.84416,1.75513,1.47554,2.15042,1.44696,3.44959,0.09305,1.12576,1.12946,0.64766,1.06046
IHECRE00000195.3,6,17.528,0.0120624422643064,0.22118,0.928815980320488,1.0839,0,0.488994093825785,0.71267448741602,0.182673675172022,0.841032246086724,0.686351980134833,0.664345969529247,1.18537,1.02944,0.46879,1.07277,0.77562,1.09467,0.85714,0.38315,0.677,2.25844,1.24074,1.57857,0.75206,1.01095
IHECRE00000195.3,7,9.71933,0.0100984762812311,0.21616,0.911409577230705,1.07223,0,1.15261244416745,3.03911914407396,0.182341331671341,1.28194660849694,1.14375194764724,2.49603199335203,1.06857,1.35512,0.72128,1.43648,0.91994,0.90867,1.04641,0.48872,0.98153,0.1506,1.20172,1.00504,0.7213,1.233
IHECRE00000195.3,8,8.37616,0.0131978470095416,0.60185,0.946739416827683,1.00625,9.87,1.02103460389953,0.273647461795187,5.28043210960829,1.48344458106447,0.988318988231161,0.497958018619357,0.66858,0.43835,0.46867,0.83113,3.80754,2.22341,3.2002,0.3896,0.50749,0.82594,1.56119,1.70817,0.67992,0.67296
IHECRE00000195.3,9,34.48778,0.00734557773791052,0.03405,0.871463950342193,1.14753,0,1.06372751870126,1.24781155498965,0.0444373706827948,0.890896068756963,1.09126213592233,1.96382301448353,1.20091,1.32163,1.84001,1.23858,0.27762,0.74278,0.32918,0.20004,0.23756,0.23534,0.64467,0.68459,0.81198,1.27389
IHECRE00000195.3,10,5.8582,0.0119766557989667,0.31439,0.748367701899975,1.04785,0.02,0.87984758928703,1.97203838273661,0.177999204044632,2.18679893283021,1.05873118818448,1.35285880636175,0.74802,1.08954,1.09045,0.97942,0.74483,0.86953,0.95775,0.78425,1.08532,0.20857,0.91092,0.97346,1.01682,1.15584
IHECRE00000071.3,1,10.28636,0.0103600769290083,0.1139,0.775838286433028,1.09295,0,0.877796137815375,2.73152144424988,1.06573852566158,1.43199250252793,1.16082570843712,1.63488667472316,0.92078,1.10114,0.98173,1.06245,0.67284,0.90877,0.84321,0.53626,0.69368,0.07455,0.80421,0.87378,0.88033,1.36026
IHECRE00000071.3,2,0.93596,0.0500472249689238,48.02731,0.0696571944068561,0.54287,9.45,3.9039564404923,0.76902506604807,0.31512984084026,2.34293446742703,15.5291255879889,0.46033893936465,0.16735,0.17806,0.46389,0.36763,7.32352,1.64302,3.3537,46.83584,22.12748,0.17099,2.56554,0.55234,0.57901,0.24492
IHECRE00000071.3,3,5.17213,0.0132574651875869,0.56669,0.883835189702295,1.05502,0,0.053648573191877,0.211883210391748,0.0767772651129985,0.103873394657184,0.0728318688100626,0.360404972521821,2.42074,1.17439,1.07178,0.22576,0.48116,0.78121,0.59353,0.3742,0.67387,15.58016,0.72759,1.01553,0.63912,0.21072
IHECRE00000071.3,4,9.97751,0.00449191029347531,0.46631,0.835234567901235,0.27783,0,0,0,0,0,0,0,0.48868,0.3795,0.27899,0.16597,0.28534,0.21008,0.45181,0.39193,0.38303,0.58693,0.70087,0.27004,3.08112,0.15486
IHECRE00000071.3,5,16.93355,0.0123039085927129,0.23756,0.924181554415281,1.07422,1.51,0.82254923031459,1.53834322864895,0.980690701985332,1.11757515514601,0.993028503882008,0.947545872175805,0.81764,0.91476,0.55124,1.27732,1.00017,1.27668,1.05464,0.47106,0.84843,0.22678,1.3646,1.67032,0.78271,1.19672
IHECRE00000071.3,6,5.38735,0.0135788642350339,0.43036,0.66287710427516,0.99884,4.27,1.43046051834807,0.867763715635219,1.13000333050745,5.51840105365145,2.09015078115538,0.744792297444592,0.59593,0.67796,0.48649,0.83817,1.62645,1.53688,2.00077,1.19448,2.87119,0.16959,1.27064,1.37121,0.69182,0.98622
IHECRE00000071.3,7,30.39518,0.00672466636463466,0.04176,0.880820224446761,1.15124,0,0.92340693700463,1.99400101800907,1.19790580992316,1.1385946627239,1.29464090942143,3.72610708485833,1.25181,1.42091,1.82105,1.20537,0.26124,0.72811,0.30674,0.17094,0.20895,0.10748,0.67952,0.66038,0.79526,1.21783
IHECRE00000071.3,8,1.55909,0.0273434425159754,20.46834,0.374009038472974,0.80062,0,1.01590652316109,10.6305226853779,0.816108699530237,2.45653208063269,2.18594279598026,3.53133733721829,0.4227,0.4637,0.84191,0.27259,3.45806,1.11999,2.47895,10.55946,8.83189,0.03857,1.51237,0.51129,0.87471,0.81573
IHECRE00000071.3,9,10.68076,0.0102770190917209,0.15514,0.894651224707135,1.07725,0,0.871439030883919,5.01271299254526,1.05588835640753,1.15299964501242,1.14875088746894,2.42139243876464,1.08828,1.13329,0.79249,1.47394,0.88903,0.92488,0.99883,0.47302,0.88187,0.12208,1.09445,1.04252,0.74288,1.25428
IHECRE00000071.3,10,8.67211,0.01364268318933,0.58964,0.932989130434783,1.00357,6.83,0.950274278748476,0.599324461600975,4.70413449817148,1.50761885412434,1.04629723689557,0.631729987809833,0.64438,0.40212,0.46782,0.8018,3.73182,2.22825,3.24207,0.42417,0.631,0.3747,1.60465,1.71495,0.68077,0.67819
IHECRE00001964.2,1,12.91796,0.00761596297854227,0.05213,0.62981721577155,1.11907,0.215,0.53424896401756,3.34719771878718,3.00592869158495,1.72291059779264,0.750769293890781,1.05148114717105,1.36733,0.89957,0.99143,1.28464,0.48801,0.88465,0.61256,0.27932,0.43276,1.61492,0.87634,0.84802,0.78868,1.29468
IHECRE00001964.2,2,4.74582,0.0121221317692246,0.33786,0.769868598517727,1.01982,3.57,3.3666822461107,2.68559123990118,8.17548240635641,5.9276023235628,1.30243039326968,0.703004607064165,0.60705,0.85308,0.5384,0.9429,1.67489,1.53029,2.13793,0.80276,2.05522,0.40616,1.31632,1.6045,0.67999,0.97248
IHECRE00001964.2,3,17.60175,0.010804700156272,0.14891,0.834659788709145,1.08851,0.14,0.984929019478376,4.26615219544404,6.0919940574447,2.56135688345989,0.91587982832618,0.836488940244305,0.90861,1.03094,0.57406,1.26724,0.87256,1.21788,0.98632,0.40444,0.72916,0.78348,1.27348,1.42813,0.7749,1.29715
IHECRE00001964.2,4,10.43256,0.00612384374270755,0.49981,0.562962070627108,0.31284,0.01,0.000275349349487162,0.017071659668204,0.0182418944035245,0.00994699525022372,0.000172093343429476,0.0552763819095477,0.6353,0.36205,0.31839,0.16752,0.27554,0.2349,0.43442,0.37513,0.37922,2.92404,0.67324,0.25429,2.99478,0.14235
IHECRE00001964.2,5,9.79349,0.01307591214749,1.17563,0.335497987370287,1.07233,0.05,0.628937553085417,7.24897522065069,1.59099302042173,3.50142176594409,0.966911628937553,1.40278444551128,0.96041,0.9863,1.07894,1.25607,0.90987,0.89834,1.02437,0.93948,1.18795,0.212,0.79673,0.98726,0.78244,1.1735
IHECRE00001964.2,6,9.0616,0.0129164705520898,0.62745,0.640172066814248,1.06816,0.18,0.929081735330478,6.15357358479717,3.55474657160107,4.21651381421959,1.05804559698703,2.60064543023891,0.93406,1.7405,0.72252,0.85304,1.03827,0.92185,1.09833,0.69431,1.19271,1.42177,1.26376,1.17016,0.66996,0.95036
IHECRE00001964.2,7,1.22071,0.0527550113202039,52.92251,0.084309904894456,0.55104,23.1,11.8659939689167,2.73235908141962,1.59691486893992,6.49888656924148,41.4362096961262,1.08826258408722,0.20065,0.26512,0.54431,0.29558,7.21163,1.46329,2.89142,43.8933,20.92611,0.31494,2.63681,0.66773,0.69551,0.24744
IHECRE00001964.2,8,21.97186,0.00660067682837969,0.11585,0.410674887678042,1.13753,0.01,0.150989389159736,3.01137558550808,1.13899244814071,3.48733390689227,0.882324825542491,7.01648981932894,1.38529,1.37213,2.14618,1.04714,0.19796,0.60483,0.27502,0.22271,0.24517,0.3463,0.52282,0.5837,0.85611,1.11105
IHECRE00001964.2,9,9.5821,0.0123646423207888,0.39227,0.886177911202402,1.01831,28.615,1.35108231948175,1.82617053773635,12.9965239374309,2.56741454679518,0.943513983251699,0.323168483699373,0.72234,0.40019,0.49577,0.93501,3.32522,2.25384,2.64917,0.3651,0.5396,0.99927,1.63601,1.65727,0.7018,0.7334
IHECRE00001964.2,10,2.67214,0.0155051026671524,0.66675,0.45610994377875,1.00134,32.95,9.1300376701308,2.04734321464403,5.8303140439548,9.97472883184735,4.76012266454654,0.732314914721639,0.50944,0.99917,0.57148,0.94236,1.56409,1.34679,1.91081,1.52855,3.4883,0.14476,1.25613,1.43995,0.59285,0.93448
IHECRE00000301.2,1,14.3668,0.0117011758063931,0.16424,0.9303366344961,1.07971,0,0.0945772619272903,0.189207090140667,0.603345318446561,0.73404613217267,0.599791837507096,0.231754242099287,1.06396,0.94264,0.41563,1.17279,1.00304,1.40002,1.05633,0.35145,0.67212,2.77848,1.43008,1.65525,0.75244,1.13562
IHECRE00000301.2,2,0.78691,0.0488002550386016,46.93152,0.133146190302588,0.62626,13.48,0.937659496901203,18.3898104265403,0.854857819905213,11.5120761939482,7.10864017499089,3.2342781625957,0.11677,0.11838,0.73101,0,6.33634,1.31464,3.48813,22.86486,15.47884,0.02277,2.08856,0.30482,0.61,0.35193
IHECRE00000301.2,3,15.80135,0.0116722871469399,0.27904,0.897776857013711,1.08549,0,0.209419416402993,1.71452965697353,0.540932148058862,0.74918386821355,1.08431269147707,0.833936015267942,0.89697,1.1576,0.77355,1.31152,0.94445,0.99341,1.02191,0.51157,0.72646,0.44495,1.11189,1.25395,0.76169,1.1936
IHECRE00000301.2,4,11.47274,0.00657501565753975,0.47406,0.8644477303989,0.37832,0,0,0,0,0,0,0,0.85244,0.4016,0.41896,0.14533,0.30112,0.28151,0.45861,0.38023,0.39949,2.45077,0.68866,0.28424,2.74226,0.16361
IHECRE00000301.2,5,6.69125,0.0137179035359652,0.66643,0.933453493806964,0.98395,4.33,0.548697125496611,0.0430299135311989,6.50648516008413,1.72432227155878,0.927377892030848,0.183161953727506,0.60809,0.39288,0.46299,0.81247,4.28175,2.23048,3.68675,0.46717,0.64818,0.53845,1.60529,1.68695,0.65534,0.62363
IHECRE00000301.2,6,0.71607,0.0555507306034341,54.55391,0.0478985353428147,0.52289,10.64,14.5282317979198,0.480789641265124,1.2325054836199,15.6462534493738,37.2306304393972,0.157786740253308,0.13143,0.15215,0.43088,0.18302,8.34402,1.64205,3.48077,56.67366,22.09902,0.10567,2.4022,0.45055,0.56522,0.22314
IHECRE00000301.2,7,37.60373,0.00707219811308931,0.02852,0.847091611222258,1.14337,0,0.0249848787977481,0.552226306239241,0.170311264132508,0.206858046805937,0.767203275485042,1.10214953705858,1.29282,1.34917,1.73822,1.15839,0.24963,0.70842,0.31018,0.19337,0.2338,0.47267,0.63643,0.66046,0.81653,1.20898
IHECRE00000301.2,8,3.86571,0.0144750522176574,0.91976,0.690111997853933,0.96561,0,0.450919902532806,4.5805669192766,0.65998256320837,1.77395882234592,1.55987749536137,1.09288444772316,0.5651,0.84949,0.94035,0.74334,1.32384,0.97723,1.62757,1.37958,2.89914,0.12885,1.07899,0.99645,0.87419,1.10907
IHECRE00000301.2,9,2.57884,0.0152905496771399,0.64628,0.500824442652767,0.96263,2.605,2.73705773161082,0.417180732379577,1.55872536703354,22.5984849905312,2.8387583672398,0.274726717041982,0.53255,0.70346,0.45178,0.89145,2.07576,1.54275,2.31776,1.64423,4.15937,0.13543,1.30383,1.20876,0.6388,0.87028
IHECRE00000301.2,10,6.1166,0.0120597797858216,0.17055,0.814174882629108,1.03559,0.18,0.637329812206573,0.247951877934272,1.4112441314554,5.52184272300469,0.897558685446009,0.250434272300469,0.7085,0.80032,0.46652,1.05616,1.2658,1.54155,1.56555,0.64731,1.83342,0.42776,1.37553,1.55135,0.76705,1.03713
IHECRE00000008.3,1,7.00569,0.0111520884571888,0.248,0.762465645052595,1.0534,0.01,1.27238565442878,1.65612821940285,0.453712385361423,0.845182982214539,1.34867707814469,1.09372527762314,0.82128,1.16811,1.18489,0.96504,0.66424,0.80514,0.89019,0.67933,0.96366,0.10897,0.91431,0.89713,1.14763,1.17668
IHECRE00000008.3,2,6.04118,0.01186650467102,0.4719,0.87714956051616,1.05994,0,0.0795916285553988,0.0753157993165474,0.0289787313623149,0.0319709617640558,0.094076743909281,0.156344038490964,2.37328,1.31738,0.88218,0.25604,0.4635,0.71055,0.57338,0.37141,0.62451,13.307,0.72029,0.87044,0.60782,0.31674
IHECRE00000008.3,3,9.47291,0.00421118679543599,0.46636,0.837656474451057,0.24094,0,0,0,0,0,0,0,0.43564,0.28816,0.28696,0.13821,0.27682,0.19554,0.44485,0.39025,0.37938,0.29627,0.71185,0.24906,3.19582,0.14636
IHECRE00000008.3,4,33.34748,0.00699537112159682,0.0285,0.862278627055091,1.15156,0,1.46267987052527,1.12141460756979,0.606560266641028,0.45965131557863,1.6833958273243,1.56638784732237,1.16626,1.29389,1.82712,1.29872,0.2758,0.74343,0.32437,0.20432,0.24157,0.09594,0.62649,0.68867,0.77704,1.31391
IHECRE00000008.3,5,9.19287,0.0102506521337234,0.20651,0.908731883061522,1.078,0,1.28034157476417,2.59419432908886,0.53880531338522,0.567778663953137,1.41757652429801,1.91684772145981,1.12274,1.37822,0.70044,1.29428,0.8505,0.90391,0.99089,0.45593,0.95677,0.16068,1.17897,1.02423,0.72112,1.17022
IHECRE00000008.3,6,0.98201,0.046965288687266,44.84394,0.0675768021286889,0.57032,5.495,5.06065553942912,0.130351959361393,0.316551765844219,2.46595307208515,11.0208030962748,0.0367380261248186,0.18587,0.19335,0.45131,0.33172,6.92735,1.60212,3.22461,44.82317,21.03798,0.16409,2.59671,0.55344,0.56729,0.30835
IHECRE00000008.3,7,9.98035,0.0132854996873143,0.57125,0.937163534240657,1.00774,4.11,1.34357312594513,0.167314754806654,5.45536833009289,0.899438323612011,1.26578094620868,0.262886152516742,0.68165,0.44364,0.46736,0.81631,3.62436,2.22525,3.14373,0.42822,0.6298,0.47768,1.55074,1.68602,0.68409,0.69422
IHECRE00000008.3,8,1.00498,0.0361294693469471,32.33272,0.23837870296237,0.74642,0,1.24332799572992,4.37683480117427,0.357552708833734,2.52595409661062,2.90142113690953,1.85134774486256,0.22947,0.32334,0.8703,0.16502,4.68911,1.17644,2.78972,16.09909,11.07841,0.05232,1.67933,0.40171,0.80673,0.61709
IHECRE00000008.3,9,17.06559,0.0119556672731811,0.23501,0.926070874861573,1.07426,1.44,1.16456256921373,0.680302694721299,0.565175341454411,0.587419712070875,1.18191214470284,0.466836471022518,0.92186,0.95613,0.44267,1.23332,0.93929,1.23839,1.01082,0.44631,0.83519,0.32508,1.39242,1.63409,0.77066,1.14959
IHECRE00000008.3,10,5.90695,0.0127306625432058,0.32206,0.710118626312958,1.00263,1.31,2.04307635684154,0.275558449647518,1.31041731547804,5.21843945528156,1.96301067353699,0.257495540896351,0.61295,0.68583,0.46481,0.92943,1.55602,1.52623,1.95762,1.05116,2.82706,0.14134,1.23466,1.36366,0.69849,1.08576
IHECRE00001958.3,1,7.56951,0.0109975180053858,0.49934,0.704272367452136,1.00278,18.81,3.5247836892489,1.99618004418262,18.8441412002946,4.03460972017673,0.199328055964654,0.402936303387334,0.71067,0.38559,0.4993,0.86045,3.81807,2.24517,3.11605,0.35973,0.47682,1.20901,1.60778,1.698,0.68078,0.67832
IHECRE00001958.3,2,20.94137,0.0063186122363559,0.11381,0.395482591876209,1.13128,0.01,1.51535299806576,4.15116054158607,0.5857833655706,2.19579303675048,0.0937862669245648,7.05795454545455,1.44181,1.52464,2.11244,0.9978,0.19347,0.59199,0.26726,0.18805,0.22597,1.00205,0.60779,0.58652,0.87032,1.03546
IHECRE00001958.3,3,14.85355,0.00947018632964242,0.21177,0.548516302485569,1.08077,1.89,2.27739265663302,5.74299533461609,6.25806557895569,3.94812725691241,0.211675320909882,1.40121642636864,0.99873,1.14233,0.5812,1.17567,1.01781,1.22387,1.16462,0.38124,0.70688,1.57678,1.35165,1.43866,0.75423,1.11659
IHECRE00001958.3,4,9.83124,0.00347525458438979,0.49376,0.424983575034052,0.2736,0.03,0.00268407980129797,0.0171861229068184,0.0366156557968112,0.00628956013139973,0.000160243570226745,0.0854899447159683,0.58404,0.26498,0.3249,0.13067,0.27378,0.21924,0.43813,0.37075,0.3716,2.17626,0.67634,0.23092,3.10414,0.13348
IHECRE00001958.3,5,10.70621,0.0102214085022856,0.5435,0.32798744011044,1.06632,0.07,1.7432125165796,10.0341471997401,1.48129550929811,3.28791652004439,0.164334244647159,1.06951249221774,0.77999,0.98847,0.78086,1.30021,0.94204,0.96479,1.08815,0.67662,1.0693,0.16843,0.95165,1.22327,0.78531,1.27139
IHECRE00001958.3,6,1.17054,0.0513275889718438,48.53853,0.0545208249090174,0.57255,33.89,37.9436413263243,3.57766376870198,2.93742418115649,36.4886271734735,52.7942023857663,1.80729377274565,0.20512,0.3445,0.50496,0.40362,6.87255,1.52746,2.95922,43.21077,20.72787,0.34108,2.75003,0.84423,0.60482,0.2648
IHECRE00001958.3,7,4.20708,0.0128978786682764,0.60018,0.35736180674322,1.01979,23.11,17.0834351331542,3.2921603957977,9.53342597117029,45.3092780356707,3.43536983874908,0.73525684094796,0.55495,1.04343,0.56297,0.8309,1.48058,1.39755,1.71572,1.23353,2.70846,0.12839,1.24798,1.44411,0.64893,0.94751
IHECRE00001958.3,8,19.10793,0.00567394590437011,0.06701,0.340091409999238,1.12994,0.05,1.55143082040474,4.74313790214052,0.670847827742935,1.89376126755199,0.0707411827438235,1.76842800192977,1.32315,0.98794,1.13878,1.27642,0.4055,0.86859,0.47491,0.28821,0.40105,0.95463,0.75624,0.78113,0.76968,1.32462
IHECRE00001958.3,9,6.45527,0.010767305831283,0.32418,0.572385388319029,1.03926,18.56,6.09413334728909,3.98083525225037,11.9978072011723,16.3631044588654,0.765946200544275,0.941862047310027,0.68036,0.84789,0.50848,1.14579,1.63929,1.66754,1.81008,0.63558,1.42602,0.41608,1.4711,1.61123,0.71947,0.96837
IHECRE00001958.3,10,5.15729,0.014188581837053,3.35523,0.304343519039804,1.02759,0.26,3.46815519327288,8.16969922020052,2.84450726495215,15.8639543380089,1.06823544913336,1.57284716648899,0.63028,1.13506,0.73575,0.80843,1.26971,0.95319,1.18645,2.212,2.62373,0.26722,1.11905,1.11258,0.71811,1.12736
IHECRE00003818.1,1,26.3773,0.00718893586519181,0.02488,0.750273511265637,1.13522,0.17,1.15032552749088,1.38918430650714,1.11662746702117,0.976684732590244,1.09422572178478,1.68012407539967,1.24508,1.14842,1.78344,1.41211,0.25001,0.65826,0.36447,0.20751,0.33127,0.17022,0.66057,0.73593,0.84045,1.29846
IHECRE00003818.1,2,9.80186,0.0116901554316327,0.08684,0.894799627599048,1.06261,5.74,1.20173787110789,0.334478121444088,3.46667011482363,1.57463535740147,0.845484638460743,0.603848143167477,0.91186,0.5335,0.47734,1.1225,1.57958,2.09405,1.64916,0.27531,0.76177,0.61476,1.51894,1.77613,0.77626,0.94846
IHECRE00003818.1,3,0.95851,0.0527369652408274,52.68761,0.101031545741325,0.50997,18.7,11.6242271293375,0.924132492113565,1.17277602523659,5.19053627760252,17.426119873817,1.05779179810726,0.12224,0.12488,0.44272,0.21972,7.87239,1.6226,3.47316,49.89336,23.3057,0.08516,2.48875,0.45965,0.58125,0.20371
IHECRE00003818.1,4,0.84927,0.0367354568435371,31.04346,0.318823008136631,0.74186,0.07,2.91251107709659,6.8747281076291,1.42334649158141,5.56581809393378,5.64500926448079,4.64956094417143,0.16707,0.26061,1.00438,0.37627,4.70124,1.14945,2.91044,14.73744,10.60514,0.03874,1.73688,0.38514,0.75882,0.4607
IHECRE00003818.1,5,13.44661,0.0104528393099285,0.36604,0.772893864701841,1.08383,0.16,2.14046941410054,3.70448351615168,1.93825445596129,1.70812981738297,2.14848674724263,3.57528894861207,0.72442,1.90661,1.30618,0.73674,0.88779,0.82858,0.93349,0.70037,0.93376,0.31026,0.89777,0.85733,0.69652,1.00742
IHECRE00003818.1,6,9.61074,0.0102320717491419,0.28659,0.825547347722769,1.08934,0.345,0.347100222446609,0.305738818831282,0.461208500041756,0.269646287115558,0.2896133376861,0.500937616253027,1.92118,0.84946,0.83409,0.8327,0.33496,0.72853,0.52084,0.24521,0.55462,6.22115,0.78668,0.94366,0.81525,0.82397
IHECRE00003818.1,7,9.82962,0.00491388417437271,0.46071,0.801673625608907,0.27506,0.01,0,0,0,0,0,0,0.61879,0.26313,0.32194,0.13739,0.2576,0.22007,0.41851,0.36832,0.36135,1.94031,0.64813,0.22562,3.08921,0.13213
IHECRE00003818.1,8,4.98614,0.0139437735884816,0.50312,0.667681471154485,0.99576,12.555,3.36577706964084,1.11960432848702,2.71124609971453,5.28868751244772,1.98631082785634,1.051238133174,0.43417,0.6685,0.48799,0.76576,1.78412,1.58761,2.21653,1.55691,3.35426,0.07377,1.08323,1.16643,0.60999,0.99785
IHECRE00003818.1,9,5.41454,0.0136956994029456,0.95938,0.908490566037736,0.94992,17.88,1.73537970524735,0.565075565568384,9.55015019243406,1.62548108514034,1.17175912888388,1.17194686942645,0.53728,0.46535,0.46876,0.71907,5.24554,2.26298,4.14745,0.52658,0.70266,0.25305,1.50074,1.55543,0.61017,0.53932
IHECRE00003818.1,10,18.7254,0.00985834305883284,0.09177,0.858705834104484,1.10364,9.87,1.4307699587785,1.58384159165475,1.74487885925801,1.17651110456802,1.20236392697905,1.58579750988475,0.99329,1.16937,0.7095,1.29492,0.60863,1.02024,0.70707,0.29263,0.55979,0.24553,1.29752,1.35421,0.80687,1.34615
IHECRE00000868.3,1,9.83739,0.00492174622364998,0.53019,0.794453612396861,0.27399,0,0,0,0.000150935801972228,0.00171060575568525,0.000150935801972228,0,0.50113,0.35627,0.2823,0.17766,0.26883,0.20216,0.42697,0.38603,0.37418,2.60203,0.69363,0.2464,3.10222,0.13306
IHECRE00000868.3,2,1.36193,0.0401252953410801,29.81672,0.227045718939041,0.68461,15.81,14.0140181479758,0.238366682177757,1.55892275476966,13.8700558399255,7.51983480688692,0.68392275476966,0.31993,0.32988,0.45581,0.41382,5.49996,1.63395,2.95965,30.73466,15.36474,0.11604,2.14917,0.85102,0.6533,0.50693
IHECRE00000868.3,3,4.67925,0.0142024423826045,0.78918,0.764079734580659,1.00278,2.29,5.17932122266942,0.443190471010552,3.57570977917981,14.1212063526596,2.15771510932231,0.69128684868922,0.78417,0.63733,0.45248,0.91603,1.4701,1.87551,1.61351,1.02164,2.97152,0.14047,1.55964,1.51762,0.74401,0.8978
IHECRE00000868.3,4,16.11748,0.00871030690398017,0.43687,0.782238495200452,1.12187,0,1.90932029926595,1.96532679277244,1.42668337097685,5.324163608131,1.42384246188594,0.585703698475438,1.08688,1.24873,1.58183,1.2484,0.4495,0.78999,0.49203,0.48032,0.59023,0.25973,0.87139,0.92838,0.78789,1.28794
IHECRE00000868.3,5,6.64594,0.00733469362433423,0.55859,0.818709677419355,1.08245,0.89,2.61062895383489,2.5444397971454,3.67940607518168,6.75137240550008,2.36905944476395,0.94946933653997,1.49051,1.19003,0.63303,1.18749,0.90925,1.14943,0.96282,0.57876,0.7531,0.1176,1.10977,0.8344,0.91913,1.0586
IHECRE00000868.3,6,7.93308,0.0135296787168818,1.53312,0.81219951767238,1.02563,0,0.696496641858777,0.575292378704976,0.5906179498483,2.28375645048362,0.348001970801027,0.044511578456033,1.1331,0.97945,1.04623,0.4042,1.31109,0.97232,1.31384,1.07592,1.19941,6.4569,0.9658,1.14174,0.74672,0.50118
IHECRE00000868.3,7,35.13917,0.00826526552702925,0.37465,0.765304426846683,1.1267,0,1.83467480202519,2.34160716603921,1.41469557315332,5.18214981176165,1.47676230040244,0.541295599117227,1.17072,1.24335,1.31324,1.26897,0.434,0.78761,0.48914,0.46608,0.55051,0.14271,0.77907,0.83333,0.7735,1.28818
IHECRE00000868.3,8,2.6147,0.0123171963040649,2.65092,0.762723547766886,1.04548,6.32,1.98482365177924,1.52677530179343,1.96879629337788,5.48321618810477,1.2976329309421,0.489519967220349,0.98036,1.05396,1.1996,1.00566,1.11947,0.98715,1.09473,1.72325,1.49539,1.03101,1.15125,1.06658,0.889,1.07551
IHECRE00000868.3,9,7.79368,0.0112756531626626,0.20147,0.926566698834533,1.02257,6.99,3.02935936456091,0.131950115061985,7.73413258110014,7.69089154479994,1.13562467522827,0.549588003860144,0.75959,0.48712,0.48531,0.96964,3.45911,2.2461,2.8836,0.34743,0.46837,0.37088,1.53188,1.60562,0.69241,0.78219
IHECRE00000868.3,10,7.87739,0.0139064474361997,0.74907,0.883376847898952,1.0122,0.31,2.3500158769361,0.45365698761599,2.64917263521857,6.1290089263663,0.475373107998448,0.292682496559997,0.62598,0.89062,0.43388,0.94013,1.79763,1.417,2.15079,0.7425,1.33943,0.86268,1.46556,1.92509,0.69553,0.99729
IHECRE00000330.2,1,1.16173,0.0344817075453555,29.98124,0.285214340840525,0.72345,0,1.35792464744264,14.6971163965481,0.799305409387497,4.94260857363362,2.92299866694731,4.34498000420964,0.22426,0.31607,0.82648,0.18454,4.74478,1.21396,3.00249,14.76768,11.66953,0.04875,1.59632,0.43525,0.65949,0.58995
IHECRE00000330.2,2,11.87224,0.00690480691318775,0.47052,0.87509723471223,0.39659,0,0,0.0000281025179856115,0.000252922661870504,0,0,0.000983588129496403,0.87116,0.44482,0.41807,0.16038,0.30064,0.28688,0.4525,0.37592,0.39721,3.03722,0.69229,0.29506,2.70381,0.15974
IHECRE00000330.2,3,0.92371,0.0468188888839103,46.32167,0.0682490316700843,0.56209,8.9,26.9979494190021,1.41162565504671,1.41735019366598,12.0441444520392,43.8513613579403,0.48587377534746,0.1653,0.21253,0.44278,0.30011,7.24891,1.60051,3.45058,47.1795,20.87695,0.08329,2.66447,0.504,0.5587,0.27932
IHECRE00000330.2,4,3.1992,0.0140532169531952,0.45058,0.609855608354852,0.97847,4.31,7.14661481809709,1.06360872156096,3.65706602288875,12.215685974911,1.96076978318334,0.599126010359528,0.55742,0.6744,0.43675,0.94221,2.08808,1.66285,2.36214,1.34257,3.52134,0.14572,1.32611,1.2302,0.65299,0.91956
IHECRE00000330.2,5,31.05645,0.00756887992394128,0.08616,0.900071841626263,1.1452,0,0.923229329424462,2.20501441664922,0.315668239880157,0.286625537604098,0.0201672009149337,3.06456081570851,1.26239,1.52742,1.50365,1.17692,0.32063,0.73786,0.37635,0.21399,0.26604,0.34325,0.80326,0.74633,0.78049,1.22385
IHECRE00000330.2,6,6.1475,0.0114539319712136,0.21228,0.759810973314478,1.04823,2.78,2.06465872442595,1.59551544870947,0.809640564434904,2.80925905201795,0.240535948643342,0.842704973904551,0.66121,1.0016,0.61949,0.9908,0.91034,1.0774,1.14436,0.81835,1.60732,0.27388,1.10146,1.23028,0.79352,1.21724
IHECRE00000330.2,7,10.64858,0.011013192002405,0.26715,0.837111037234043,1.06288,0,1.08755817819149,4.64054188829787,0.544527094414894,0.799690408909574,0.15087890625,1.87574800531915,0.71114,1.04518,1.07664,1.02377,0.95725,0.96487,1.03723,0.62667,1.05905,0.08132,0.88409,0.96572,0.81337,1.30797
IHECRE00000330.2,8,8.40198,0.0123573396880952,0.27028,0.932095662318379,1.06342,7.21,1.77447237246792,1.02240428465373,2.6912981228126,0.958890126206385,0.0616581822038392,1.03503818008272,0.87308,0.73039,0.47089,0.93853,1.62601,1.94921,1.61205,0.40947,0.81079,1.41042,1.39659,1.64831,0.74521,1.03709
