EpiRR,states,coverage,CpG,CpGIsland,DNA_methyl,enhancer,geneExpression,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,LINE,LTR,PMDs_Common,RC,RefSeqExon,RefSeqGene,RefSeqTES,RefSeqTSS,RefSeqTSS2kb,Retroposon,RNA,SINE,TandemRepeats,Unknown
IHECRE00000341.2,5,2.67708,0.0126870175389333,0.48138,0.554707601078167,1.02277,1.95,2.07056064690027,1.8695525606469,1.96112129380054,14.0391913746631,2.2799730458221,1.04475471698113,0.68856,0.67911,0.49097,1.31806,1.25305,1.56865,1.45157,1.12835,3.11583,0.09213,1.25557,1.20559,0.71331,1.15435
IHECRE00000341.2,6,0.65411,0.011825319618444,0.32477,0.521662714543812,0.99152,12.495,7.24474932249322,0.808491418247516,4.00242773261066,25.0184338301716,3.68224932249323,0.992095754290876,0.51365,0.52049,0.46726,0.60561,3.00567,1.87352,3.21314,1.14169,2.12076,0.07478,1.47518,1.17293,0.63474,0.98709
IHECRE00000341.2,7,3.87208,0.0128555576060858,0.912,0.863694502923977,0.93312,3.48,1.77630409356725,0.841473684210526,8.99756725146199,2.04350877192982,1.27033918128655,0.922456140350877,0.48481,0.33655,0.45196,0.68668,5.71676,2.29133,4.45109,0.58017,0.71403,0.3985,1.56275,1.54749,0.59685,0.5619
IHECRE00000341.2,8,70.99069,0.010699982459936,0.2581,0.785876270592359,0.9777,0.1,1.00972262052704,2.11943966478667,1.74970127138897,1.75515406430233,0.946535544721665,0.916849886881433,0.99019,0.96194,0.77944,0.98233,0.76543,0.99391,0.87865,0.41924,0.64636,1.27351,1.00869,1.0752,1.08291,1.00021
IHECRE00000341.2,9,4.04894,0.0112227879551445,1.83893,0.644001150464295,1.01219,0,0.978825978579451,7.39063741200318,1.41642698660531,1.61889500643712,1.18510148738598,1.44036760073411,0.96394,0.96094,0.70627,1.41095,1.13811,0.96952,1.29046,1.49059,2.70759,0.09954,1.13545,0.82078,0.67327,1.31867
IHECRE00000341.2,10,16.24614,0.00708271663913775,0.09994,0.74115595148653,1.14204,0,0.795105720725555,2.54089299130621,1.43662123000966,0.981109799291617,0.910593538692712,4.61988837608672,1.31968,1.47882,2.31977,1.06925,0.21898,0.54295,0.28444,0.16773,0.19493,0.44573,0.6333,0.58865,0.91372,1.04587
IHECRE00000160.3,1,0.14325,0.0756376819456356,88.97624,0.0145565586829527,0.40094,14.85,5.52055231014339,0.471109930961232,0.75740839086564,1.86611789697292,20.8875199150292,0.687413701540096,0.05983,0.05487,0.46492,0,13.00215,1.76774,3.22828,78.66614,25.8681,0.03799,1.08429,0.19128,0.64608,0.09396
IHECRE00000160.3,2,0.44338,0.0568813007032909,63.35682,0.058023598820059,0.50069,3.76,1.29458725476425,0.587090883551061,0.71735262443227,3.42484899564546,13.8633469120195,0.764245914688393,0.12592,0.1129,0.46781,0.44702,8.60702,1.67834,2.87215,63.61149,23.82212,0.04443,2.34477,0.34215,0.59458,0.28521
IHECRE00000160.3,3,1.98133,0.0168577669730706,2.07423,0.580498932831136,0.95393,3.805,0.602674199623352,0.501569365976146,1.1834274952919,8.78278719397363,3.26441933458883,1.00066541117389,0.53825,0.53883,0.43438,0.68133,1.6167,1.68906,1.92123,2.58917,5.89312,0.09742,1.25973,1.15364,0.64719,0.89575
IHECRE00000160.3,4,0.26116,0.0129954083133822,1.13562,0.835079397394137,0.92175,22.44,0.570948697068404,0.401058631921824,8.12927524429967,8.62744299674267,2.70276872964169,0.997760586319218,0.46463,0.33255,0.37532,0.32836,5.20364,2.29609,4.99522,1.30723,2.48714,0.07406,1.78205,1.07577,0.60316,0.51524
IHECRE00000160.3,5,7.85729,0.01238856454803,0.46755,0.924935541775457,1.04492,3.03,0.151925587467363,0.28190274151436,2.72684807441253,2.19078410574413,1.78316742819843,0.909330124020888,0.85641,0.55389,0.46398,0.92926,1.9284,2.08036,2.2383,0.53884,1.21525,2.63158,1.38379,1.78908,0.7118,0.83247
IHECRE00000160.3,6,4.28318,0.0120638812521364,0.83047,0.94751960992156,0.9452,7.61,0.221698113207547,0.398063741078369,8.62023885237792,1.92809695427885,2.05119779520882,1.1064059077097,0.52501,0.32454,0.47323,0.78774,5.4325,2.31105,4.10605,0.52449,0.62236,0.13589,1.5156,1.42175,0.62118,0.59828
IHECRE00000160.3,7,0.15968,0.0079999016968746,0.45002,0.950040342914776,0.95136,3.75,0.259203227433182,1.47100353000504,7.71180030257186,1.78366111951589,2.32274331820474,8.70574886535552,1.41989,1.37498,0.74237,0.5843,5.85598,2.18873,3.63085,0.97351,0.86858,0.42364,1.00138,1.15326,0.47096,0.31375
IHECRE00000160.3,8,1.50165,0.00639840982196185,0.71503,0.876366488860998,1.0466,0.51,0.271964229683088,2.4176602865809,0.769035665725343,1.55399539797092,2.20769270996758,6.71485723250706,1.97628,1.72741,1.2691,0.44194,0.98827,0.7845,1.12154,0.61911,0.69367,0.3746,1.16703,0.64083,1.32445,0.50395
IHECRE00000160.3,9,82.86764,0.0102699703827384,0.316,0.873747188157608,1.00493,0.01,0.0312628498173814,0.978013206588782,0.377814865878141,1.32832643978424,1.68630723459836,1.76375686331422,1.04282,1.08719,1.09396,1.04746,0.55616,0.80448,0.65031,0.46678,0.64759,0.93951,0.91216,0.91411,1.05598,1.06042
IHECRE00000160.3,10,0.50144,0.0434414485794294,40.2722,0.297276476101218,0.66151,0,0.295782567947516,6.21471415182755,0.44892221180881,3.97047797563261,3.03055295220244,4.29287722586692,0.31845,0.27676,0.83,0.26512,5.64789,1.23399,3.64079,17.56748,12.65873,0.03563,1.95071,0.41975,0.75699,0.33056
IHECRE00000084.3,1,1.88789,0.0169803555480783,7.9945,0.637852086157554,0.92827,0,0.112328663955415,2.99551890344931,0.271238138273836,0.834500677812924,1.92129838831149,2.80731284832053,0.78591,0.78025,0.74762,0.85561,1.94689,1.02858,1.7933,3.90726,4.82109,0.22279,1.25652,0.82102,0.67402,0.99666
IHECRE00000084.3,2,83.80565,0.0105782061243502,0.25132,0.887673452539872,1.00759,0.03,0.115659910068151,0.453620108199255,0.748151303309211,0.681022974776927,1.54611202838474,1.3264113328181,1.05644,1.05048,1.0753,1.04205,0.59141,0.87336,0.68796,0.40009,0.57319,1.12856,0.91995,0.95737,1.04754,1.04194
IHECRE00000084.3,3,2.05867,0.00683409399034949,0.5863,0.862661848953458,1.0477,0.49,0.118002770809151,1.32279926611001,0.658441607069308,0.292470138914891,1.986838656532,7.1226831916726,1.61387,2.12888,1.35544,0.4958,1.00778,0.73239,1.0293,0.45455,0.53186,0.35359,1.51602,0.64288,1.43876,0.53799
IHECRE00000084.3,4,6.14747,0.0127961731502397,0.80223,0.929964722141402,0.97578,4.37,0.199792697119581,0.128455048006983,6.35332411987198,0.834394093686354,1.63971123072447,0.616635146930463,0.56472,0.37897,0.4607,0.81507,4.64981,2.26835,3.8938,0.48889,0.63897,0.60003,1.53219,1.60353,0.6466,0.63207
IHECRE00000084.3,5,0.41648,0.0135739358045993,1.18697,0.807500805498872,0.91471,15.39,1.56508430888197,0.148641391902051,6.83014713779401,7.91289872194179,2.28219310492965,0.532327354741703,0.41836,0.326,0.42189,0.0641,5.65654,2.27048,5.96628,1.515,2.41876,0.08123,1.27763,1.11646,0.58088,0.70323
IHECRE00000084.3,6,3.84385,0.0132025362490911,1.26081,0.691253568233139,1.0046,1.24,1.14393293851988,0.376299475949044,0.837224660218994,7.15501576413446,2.34019641259427,0.846241106045759,0.62911,0.72953,0.4708,1.14626,1.29827,1.46551,1.58019,1.72554,3.33276,0.09596,1.25754,1.30769,0.68968,1.12866
IHECRE00000084.3,7,0.76052,0.0132321432784144,0.9101,0.58330956733699,0.99398,4.615,8.30757160268129,0.176858622790981,0.865432663010359,11.268647166362,3.44673979280926,0.624482023156612,0.48894,0.73061,0.45916,0.33259,1.44307,1.37978,1.96035,1.73143,2.89187,0.08715,1.08808,1.12179,0.59537,1.02476
IHECRE00000084.3,8,0.22961,0.0219774688103931,9.54683,0.304473612399716,0.90025,7.77,6.90552857064891,0.192299295966818,0.51257981771544,3.23309501719151,3.23568738743656,0.552038421655842,0.42396,0.80708,0.46686,0.73052,1.96868,1.232,2.07424,18.3733,6.08799,0.29489,2.53945,1.392,0.57007,0.8341
IHECRE00000084.3,9,0.47455,0.0623696609067203,65.02443,0.0755244542481174,0.48704,8.43,11.0346086559671,0.228112877462539,0.508100707385715,1.35601277858066,18.2809005856849,0.307370502776299,0.11055,0.09565,0.46505,0.06421,9.67045,1.82067,2.8508,58.18794,25.55372,0.05126,1.1383,0.37936,0.58123,0.15119
IHECRE00000084.3,10,0.37532,0.044857596480161,49.62324,0.233086212167533,0.57055,0.46,1.84377866095995,1.06830225211454,0.686614694792622,4.74123611535718,12.2193264037501,1.01317130337308,0.19235,0.139,0.49937,0.37218,6.97167,1.70147,2.731,39.27561,22.1064,0.05912,1.79542,0.50933,0.66144,0.34967
IHECRE00001966.2,1,0.79004,0.0581027187627823,59.18205,0.0563100764121974,0.49087,38.79,46.1416125116047,1.19760051417553,1.8591016210812,12.9176605013211,62.2510890523459,0.832714418338927,0.10443,0.09744,0.47847,0.0983,8.80848,1.75556,3.04033,56.47613,25.12749,0.07019,1.87896,0.45364,0.59783,0.16201
IHECRE00001966.2,2,1.41289,0.0133783450227971,0.94653,0.398862469544031,1.02531,6.295,17.6379655412461,0.943156108597285,4.53724329968674,37.4285807518274,0.943656456665506,1.10731378350157,0.43165,0.71729,0.55193,1.11348,1.05404,1.33575,1.40206,2.06029,3.13714,0.1216,0.97679,0.94398,0.61519,1.24316
IHECRE00001966.2,3,3.58833,0.0107635928735261,0.32623,0.566755224051375,1.06522,3.12,3.05687457985898,2.16504927270907,4.41393723987013,20.31610695539,0.545335898279388,1.28781984352876,0.59635,0.80485,0.65634,1.15484,0.75903,1.27003,0.95792,1.04398,2.47568,0.15806,0.99256,0.96781,0.71881,1.64779
IHECRE00001966.2,4,0.58578,0.0330845496563001,38.12029,0.345017378130291,0.78735,0.05,1.89071829605205,22.2096069868996,2.25719632831298,22.6086578736298,2.12690491043579,1.9088093752785,0.18461,0.32252,0.6079,0,5.06316,1.20257,2.59225,17.94168,10.21708,0.02831,0.89599,0.38857,0.59025,0.5348
IHECRE00001966.2,5,10.52423,0.0124910261078375,0.50814,0.695031421041962,1.04953,0.01,1.02531421041962,13.7182242043381,1.61359720251368,1.73717185282789,0.382696888303264,1.75515026353132,0.65273,1.17431,0.63972,1.07369,1.17273,0.93447,1.2589,0.92884,1.49462,0.29306,1.17728,1.30408,0.69602,1.13476
IHECRE00001966.2,6,59.22309,0.00866022812140177,0.13344,0.739654061660267,0.97209,0.66,0.967466029211064,2.66559011265671,2.83668590900999,1.75596555027168,0.17916147462469,1.50929269553866,1.21168,0.95199,0.98939,1.00306,0.39012,0.79932,0.52114,0.25657,0.47276,1.36895,0.90193,0.87459,1.18048,1.00367
IHECRE00001966.2,7,0.79338,0.0190225506799395,5.79673,0.682374980486028,0.98028,0.17,1.18103762293802,13.0647343497945,3.79101836915231,1.58549721600666,0.641645418119373,10.9083103502108,0.59999,1.65636,0.87089,0.25458,3.51013,1.18547,2.37941,2.53954,1.99236,1.19556,0.77985,0.55782,0.48178,0.41791
IHECRE00001966.2,8,11.67418,0.00908501542463124,0.27975,0.60801770339132,1.11965,0,0.93250307503075,2.02318353540678,0.583970303988754,0.611755403268318,0.353979968371112,8.85044368300826,0.94328,1.74567,2.12675,1.25221,0.43433,0.69434,0.53537,0.42089,0.45835,0.86868,0.8521,0.85363,0.90811,1.05769
IHECRE00001966.2,9,10.12336,0.0121027958125793,0.58195,0.865881440150552,1.00615,23.715,1.61241890486488,1.45396767750136,16.2771266322201,2.94323753239678,0.233628274757746,1.08494147943939,0.63373,0.48679,0.46768,0.799,3.68232,2.21119,3.20931,0.44894,0.63687,0.37877,1.50164,1.69927,0.67236,0.67389
IHECRE00001966.2,10,1.28473,0.0134143500218045,1.08882,0.734488898719827,0.95759,57.4,5.76507589791799,1.16216440401471,18.3746094506041,23.1538280753173,0.472544031852241,1.17759283324578,0.41019,0.36801,0.42828,0.46073,4.11245,2.22634,4.60964,1.37847,2.91137,0.08323,1.14872,1.14922,0.54991,0.78228
IHECRE00000248.2,1,7.17844,0.0125030990753121,0.65479,0.920121831542162,0.98547,5.31,2.1022164245195,1.33431867684722,24.719464324182,4.29128270183585,0.577706503267192,0.972462241796118,0.61851,0.41287,0.46159,0.79764,4.30749,2.24199,3.78457,0.48195,0.6518,0.43582,1.58679,1.66581,0.65561,0.65302
IHECRE00000248.2,2,0.93678,0.0124961378720969,0.70625,0.772405513743455,0.95911,14.35,5.04532068062827,1.09900605366492,27.4675638089005,28.7703493128272,1.34102994109948,0.77570762434555,0.53102,0.44174,0.43181,0.80573,4.1961,2.23052,4.17402,1.03797,2.20849,0.11831,1.43163,1.183,0.6308,0.67328
IHECRE00000248.2,3,2.98936,0.012474636568497,0.26762,0.640929908460048,1.01856,0.605,2.928629382511,2.2888806162481,3.2246356060823,25.879895573819,1.3873457232038,1.07258287754264,0.66945,0.86003,0.48923,0.90876,1.01074,1.37046,1.22836,1.07166,3.01877,0.18631,1.28354,1.32446,0.73045,1.05188
IHECRE00000248.2,4,0.78871,0.0119115489105506,0.13957,0.562706456740595,1.03048,2.41,11.9788623117099,0.970668382408599,3.9710657785179,60.6923207932783,3.15689576867762,0.976042691696314,0.57835,0.87663,0.46623,1.44798,1.03177,1.40385,1.30395,1.03961,2.13836,0.0857,1.36905,1.26779,0.69957,1.13847
IHECRE00000248.2,5,1.02764,0.0364833406153473,36.52866,0.133032643678161,0.61898,8.22,20.2393103448276,1.64510344827586,4.06533333333333,46.776183908046,47.0021609195402,0.498390804597701,0.2235,0.27826,0.45157,0.31726,6.44884,1.6322,3.29451,39.69603,18.85326,0.1342,2.13073,0.64671,0.53868,0.42326
IHECRE00000248.2,6,0.47213,0.0561255880007682,66.03229,0.159735247738402,0.58687,0.01,2.23806954934019,53.7628018922732,1.94667607270313,31.8766702630924,13.6448667939248,5.94468420615819,0.09879,0.12771,0.54391,0,7.79877,1.39468,3.04084,33.01669,17.27901,0.03402,1.7753,0.26455,0.70219,0.25333
IHECRE00000248.2,7,8.93802,0.011223957947944,0.29401,0.846658604212141,1.08326,0,1.08425264979451,8.47034589896368,1.35162133994061,2.28515525141093,0.672113739602383,1.90854030244037,0.90057,1.02679,0.98245,1.2382,0.83167,0.93354,1.00854,0.53712,0.85528,0.82058,0.95671,1.19284,0.76152,1.2272
IHECRE00000248.2,8,2.43597,0.0150211061872935,3.52262,0.701660015307238,0.90311,0,1.31308768860704,23.7478542532255,1.78497430570741,3.72740815657118,0.989735950142139,3.40363273562213,0.61478,0.75317,0.86619,0.68546,1.86192,1.04048,2.00752,2.51636,4.86631,0.08088,1.24934,0.83908,0.60558,1.06395
IHECRE00000248.2,9,72.70386,0.0101488672841585,0.16903,0.885476364275383,0.99932,0.05,1.20542871433013,2.69499303837679,2.88116238830988,3.14164199683685,0.436916203684929,1.48438365978615,1.08741,1.03823,1.09138,1.031,0.51063,0.84663,0.59611,0.31888,0.47403,1.20005,0.87456,0.91973,1.09267,1.0333
IHECRE00000248.2,10,2.5291,0.00843286818959188,0.59929,0.863246957964602,1.07562,0.22,1.1984375,5.78834347345133,2.04704092920354,2.10595962389381,0.717768252212389,7.76554203539823,1.47202,2.57722,1.38075,0.6487,0.75532,0.72939,0.85286,0.4146,0.41393,0.47546,1.63907,0.63739,1.32826,0.55331
IHECRE00000303.2,1,20.98137,0.00817232047699358,0.12574,0.630987486398259,1.14606,0,0.784276387377584,2.2857725788901,1.60758977149075,0.612758433079434,0.376088139281828,4.61153427638738,1.27555,1.35253,2.47223,1.14325,0.25139,0.63505,0.31269,0.20688,0.22856,0.42019,0.565,0.63776,0.85668,1.10343
IHECRE00000303.2,2,59.74535,0.0103417798234529,0.2605,0.785323728832681,0.9542,0.08,1.34364670179041,2.6183903248006,1.40052911246742,0.966995340651406,0.513357551416419,1.22280824467785,1.00747,1.02046,0.6478,0.98359,0.62703,0.88787,0.74458,0.4431,0.68739,1.26111,1.03723,1.03278,1.16038,0.98484
IHECRE00000303.2,3,4.03502,0.0105072999833793,1.59676,0.605892649766322,1.03048,0,0.926101118821697,8.31625832035123,1.47017419628948,1.03091630080725,0.814969551055091,1.58378416654865,1.04965,0.93297,0.60965,1.30775,1.12821,0.88685,1.28123,1.21773,2.13714,0.11766,1.14089,0.76341,0.69104,1.49112
IHECRE00000303.2,4,0.20799,0.0664139235660762,84.19704,0.0908011049723757,0.53576,0,1.95865561694291,14.6223756906077,1.07081031307551,10.0133517495396,10.6930018416206,1.63259668508287,0.06125,0.0849,0.67214,0.49008,9.11366,1.37338,3.30194,36.2567,17.89192,0.01428,1.68137,0.14647,0.87694,0.19015
IHECRE00000303.2,5,1.91845,0.0138395673985667,1.14212,0.630188323233789,1.01294,1.265,5.63532179445311,1.4500889001778,1.93674177824546,7.16747100160867,1.49120674431825,1.06801770746399,0.56356,0.6833,0.47942,1.19887,1.2241,1.47981,1.53087,1.75568,3.65483,0.12691,1.27744,1.15822,0.66027,1.1609
IHECRE00000303.2,6,1.99821,0.0108455522312439,0.28097,0.506771872576029,1.06045,10.57,16.7468103886378,0.889052344397785,2.15084120148715,10.753256479525,1.60396661941316,0.847219621793672,0.51122,0.624,0.43798,0.73023,1.16446,1.527,1.45941,1.18374,1.6271,0.06754,0.96992,0.96204,0.60981,1.28871
IHECRE00000303.2,7,0.46387,0.0138575395263382,1.43029,0.78526247689464,0.90973,44.99,11.0547134935305,1.05656192236599,13.9321626617375,7.70670055452865,2.56275415896488,0.914279112754159,0.36746,0.29493,0.39031,0.19358,6.13725,2.28614,6.48754,1.7479,2.59734,0.07467,1.25392,0.945,0.52068,0.91313
IHECRE00000303.2,8,6.11282,0.0128749733230665,0.34847,0.897232877185707,1.05054,6.34,2.8007637017071,1.08486246457945,4.66653707927293,1.3480112654641,0.810603704471629,0.93263183357523,0.77653,0.48926,0.46128,0.8331,2.16996,2.11181,2.33112,0.38096,0.85438,2.36317,1.45391,1.9168,0.70373,0.75299
IHECRE00000303.2,9,3.59379,0.0128008865210278,1.10062,0.913219365274137,0.90861,13.44,3.07903396731552,1.33507167159351,13.6111746332757,1.2598164984104,1.33494617658542,1.16778682581293,0.45672,0.29833,0.44706,0.76252,6.31518,2.29934,4.77752,0.58439,0.74625,0.12331,1.56741,1.39846,0.60195,0.51287
IHECRE00000303.2,10,0.94313,0.0521084072113566,51.256,0.0764114030184461,0.53482,11.76,16.9937270976958,0.786907645487858,1.05561766349916,6.54099124277995,31.6925656791504,0.361002422209801,0.14451,0.1214,0.4498,0.19872,7.77577,1.74123,2.98593,48.51763,23.77063,0.06265,1.83588,0.50769,0.5682,0.29781
IHECRE00000228.3,1,0.96314,0.0267887485045849,24.86432,0.49762247699015,0.85877,0.19,6.83214920071048,12.6055385112223,2.06835136444373,6.90674955595027,3.91590505409333,3.57613434522848,0.22509,0.47103,0.79962,0.11115,4.11512,1.1628,2.39,12.29519,7.62323,0.07422,1.13082,0.65565,0.49113,0.41697
IHECRE00000228.3,2,11.40158,0.00974953714253616,0.16554,0.738292836064544,1.08498,0.08,1.32715061077276,3.06729488011274,0.893770536405684,0.67817926232882,0.287139937074011,1.40102062884131,0.85512,1.168,0.94468,1.56374,0.58346,0.80539,1.02672,0.43149,0.95812,1.41929,1.21641,1.21327,0.89948,1.49784
IHECRE00000228.3,3,5.36539,0.016112730042347,0.76742,0.753552296263038,1.04368,0.03,3.19245623443625,9.74146202550064,1.94339057881543,1.51871806703999,0.7657549793592,3.56724161584415,0.41342,1.14092,1.03945,0.40218,1.33301,0.90173,1.00085,1.1669,1.42474,0.4779,1.30772,1.98106,0.49446,0.57584
IHECRE00000228.3,4,49.97125,0.00601608406534748,0.10845,0.730175391588288,0.95715,0.1,0.181481700144873,0.384499053103414,0.221058344270708,0.0910519407973914,0.0438138360438343,0.534871680752794,1.27887,0.9975,1.25055,1.04922,0.30374,0.6207,0.40643,0.22917,0.33281,0.67377,0.70675,0.47479,1.30705,1.0556
IHECRE00000228.3,5,4.16858,0.0153885137673016,0.55775,0.769656704090355,1.11286,0,2.02558512528452,5.54995534127906,2.03793110071742,1.01055482458246,0.645208071223457,6.79940070877712,1.03649,2.82561,1.42873,0.30521,0.55361,0.67263,0.44872,0.57839,0.52106,2.55169,1.54284,2.15756,0.45258,0.26126
IHECRE00000228.3,6,5.18722,0.0159474319957824,0.9214,0.896556439094643,1.00464,13.04,2.69954440764588,1.45603505763551,8.85530319587109,1.92541006113792,0.638283206966696,2.46879780777701,0.43201,0.75212,0.46143,0.61833,3.76136,2.11674,2.83623,0.53239,0.67319,0.97682,1.56962,2.66805,0.47448,0.3932
IHECRE00000228.3,7,16.00112,0.00868034015120357,0.123,0.814281166894996,1.05906,14.69,1.07965682476118,0.488022031156047,1.64878779049945,0.993911057111154,0.26068238313383,0.552296100225023,0.95169,0.6391,0.5312,1.22141,1.61076,1.82203,1.83458,0.3949,1.06729,1.84736,1.25343,0.98093,0.84892,1.24501
IHECRE00000228.3,8,1.85171,0.0178175362480233,1.44517,0.826446104746077,0.9686,21.685,5.86766284764608,1.4385157295604,9.22961187181033,6.75158472195667,1.33846866589208,1.92379362581442,0.30718,0.45187,0.44217,0.40369,4.2729,2.20873,3.70141,1.06833,1.64351,0.25169,1.06161,2.03302,0.38219,0.27066
IHECRE00000228.3,9,3.82849,0.0155793658855113,0.26342,0.744455663832609,1.04888,0.87,5.67738350590611,2.02339441593127,2.2176836809684,5.91663928206538,1.07406389474753,1.69382920373546,0.3597,0.85375,0.56033,0.6397,0.81136,1.23412,0.92397,1.03184,1.99524,0.37575,1.07743,2.01593,0.52375,0.74375
IHECRE00000228.3,10,1.26151,0.0373089758722494,41.11775,0.247110157896683,0.60814,24.385,11.3056428650667,1.25342972303369,2.15408793403099,9.05633620530267,31.6153163480383,1.33737011426247,0.13703,0.1977,0.45782,0.20222,6.69263,1.65597,3.15702,38.13335,19.05221,0.27317,1.57585,0.92587,0.52253,0.22407
IHECRE00001962.2,1,2.44578,0.0193669894746429,11.10151,0.375438076196823,0.94554,0.08,3.88267799622348,2.66637787404199,3.03338331667222,17.954881706098,5.56127957347551,1.2697767410863,0.53126,1.02908,0.69144,0.588,2.21071,1.11561,1.43222,6.95673,5.8351,0.17459,1.38559,1.30946,0.68183,0.9256
IHECRE00001962.2,2,2.39848,0.021787178923889,7.68919,0.361454058746925,0.94642,5.4,18.5349732310809,0.387613948777312,4.7820431196643,28.3233178990016,31.6677543047316,0.905238026334828,0.56662,1.1033,0.583,1.09474,1.65792,1.08156,1.51083,5.41259,6.07856,0.15989,1.56402,1.43103,0.65429,0.86281
IHECRE00001962.2,3,1.50718,0.0133725583062862,0.78456,0.717560161890177,1.00178,42.515,21.357224896084,0.319035768978342,13.6884024283527,30.8244093196237,5.86419820608182,0.658895755852111,0.50212,0.99141,0.4809,0.68812,2.27677,1.54175,2.5554,1.27613,2.85543,0.18374,1.30733,1.66462,0.55727,0.67023
IHECRE00001962.2,4,1.72048,0.0134790351799646,0.6101,0.774518219825347,1.01004,33.3,6.32978749721693,0.906958909531702,15.7679909952255,11.4517353981644,1.66166538851644,0.328402147292383,0.57306,0.73137,0.46958,0.492,2.46673,1.88051,2.64178,0.86458,1.87257,0.33775,1.47155,1.69061,0.63418,0.65335
IHECRE00001962.2,5,12.30348,0.0112241586683189,0.39252,0.820068276662469,1.0274,10.53,2.50582141887053,2.86279847889967,13.3488097883794,3.30554732449317,1.22428821888041,0.30003457046201,0.69768,0.6523,0.49503,0.91642,3.00679,2.03576,2.67906,0.47542,0.68134,0.76473,1.49584,1.65348,0.67033,0.7638
IHECRE00001962.2,6,52.81675,0.00842781849721917,0.14864,0.537209110961268,0.95197,0.1,1.63736156984651,4.14307020651665,2.70812047375779,2.58894577842794,1.0959934780207,1.25670579092332,1.12216,0.85753,0.85414,1.08212,0.46804,0.81335,0.61689,0.3106,0.56398,1.29519,0.93235,0.84212,1.22481,1.0858
IHECRE00001962.2,7,10.72136,0.0122133158729705,0.86572,0.450073958855996,1.06151,0.01,1.55486703462117,11.8465228299047,1.83096838936277,2.39181133968891,1.40618163572504,1.100863020572,0.56623,1.19568,0.99214,0.97482,1.25353,1.0393,1.21933,0.98682,1.2748,0.17032,0.8316,1.19034,0.68055,1.02438
IHECRE00001962.2,8,1.2051,0.0156340971161063,4.9803,0.386727240079009,1.04718,0,1.54869815047585,10.8504758484468,0.44444244927276,3.05228945950799,1.58488058897468,14.4885616807326,0.81494,2.72221,1.94718,0.64199,1.1033,0.80158,0.91927,1.7149,1.38259,2.22318,1.8137,0.72416,0.73194,0.58273
IHECRE00001962.2,9,13.98115,0.00791451188071355,0.08595,0.40210265037191,1.13099,0,1.35069186746491,4.63007768047103,0.679366021803308,2.08055844177263,1.19290650305939,11.0616495967542,1.4325,1.56668,2.19044,0.9726,0.21162,0.57427,0.26116,0.16766,0.2102,1.02636,0.54195,0.60509,0.92593,1.00174
IHECRE00001962.2,10,0.90023,0.0331942820784277,25.55812,0.500637890708059,0.8816,33.78,13.9900595364661,0.607776950882415,4.92197799277057,7.57961673399957,51.7387173081012,0.892050287050819,0.7393,0.8477,0.62854,0.88907,3.8865,1.08317,1.22293,32.60001,7.97682,1.84395,2.25621,1.14549,0.85529,1.21788
IHECRE00000193.3,1,4.38941,0.0118971716358701,0.69572,0.905563852435576,0.95592,9.65,0.785707476724604,0.660528740745448,10.2776206666455,1.97840869371803,1.89290140129008,0.893648120491881,0.5868,0.33892,0.47567,0.78619,5.18738,2.30019,4.08688,0.45485,0.56973,0.22616,1.67461,1.55007,0.64493,0.57863
IHECRE00000193.3,2,8.94568,0.0127251938638682,0.40749,0.863260766232532,1.04015,3.14,0.494472587019407,0.756209851561121,2.05128814526096,2.66007768256081,1.63644018307009,0.68260834136868,0.82049,0.64355,0.45938,0.83504,1.70464,1.81488,1.84561,0.5629,1.09943,2.70325,1.40825,1.86101,0.70239,0.85368
IHECRE00000193.3,3,0.7107,0.0117823538706865,0.75612,0.853107487027428,0.93328,19.47,1.99410674573758,0.670756115641216,11.1371015567087,13.7334692364715,2.74807264640474,0.770200148257969,0.51738,0.34817,0.46228,0.50654,4.71796,2.2768,5.55033,1.1966,2.06951,0.11609,1.37751,1.22469,0.65154,0.66281
IHECRE00000193.3,4,3.33639,0.0128613615423189,0.61895,0.72418544030424,0.97943,2.575,1.1201848610394,1.1435569379557,1.32806538137034,12.8072181435821,2.64926773368929,0.863929430431552,0.6138,0.79532,0.44561,1.19896,1.18326,1.48192,1.59399,1.55038,3.7025,0.13272,1.45331,1.27082,0.69386,1.12098
IHECRE00000193.3,5,0.73164,0.0297017575404679,13.48764,0.282102500291636,0.69156,6.44,5.10802193101839,1.04471750204145,1.49245635182953,23.8762297313061,17.4329237469378,0.59563712719213,0.31709,0.33976,0.43705,0.44487,3.48166,1.62149,3.48584,10.57368,16.46461,0.06848,1.95142,0.90372,0.48882,0.55571
IHECRE00000193.3,6,0.32913,0.0791907301789204,91.07513,0.0319214361891219,0.40083,28.71,10.1769018841095,1.14664059722716,0.849448986846783,3.44978670458585,44.6152683967295,0.407660860291504,0.04452,0.06722,0.47529,0.12536,12.62401,1.77687,2.5585,101.97506,26.97526,0.0244,2.40341,0.25495,0.70717,0.05263
IHECRE00000193.3,7,0.20094,0.0675464091328576,77.11805,0.114678899082569,0.50487,0.07,0.932517838939857,16.3349643221203,0.473598369011213,10.8137614678899,9.37512742099898,2.34760448521916,0.08309,0.08905,0.46596,0,9.01835,1.47131,3.43503,38.15144,19.70666,0.01904,1.84608,0.21305,0.80982,0.20261
