EpiRR,states,coverage,CpG,CpGIsland,DNA_methyl,enhancer,geneExpression,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,LINE,LTR,PMDs_Common,RC,RefSeqExon,RefSeqGene,RefSeqTES,RefSeqTSS,RefSeqTSS2kb,Retroposon,RNA,SINE,TandemRepeats,Unknown
IHECRE00001965.2,2,5.30505,0.0114831906032363,0.2228,0.640151911172251,1.03409,34.625,9.415259899774,2.63796796698438,7.32043824309718,8.74295961481773,2.29177557236907,0.968251940650486,0.57223,0.92151,0.5263,0.96763,1.38338,1.48725,1.7112,0.81999,1.97483,0.2257,1.32712,1.49416,0.66175,1.05408
IHECRE00001965.2,3,20.14709,0.0077508833990283,0.16131,0.51375040647469,1.13364,0.04,0.957545976803844,4.36093145933447,1.91962640459587,4.64248292806301,0.961393937204177,8.95001264587925,1.31868,1.56034,2.23736,1.02909,0.25616,0.61515,0.32533,0.2288,0.26005,0.62241,0.614,0.61372,0.85725,1.06246
IHECRE00001965.2,4,8.99295,0.00395236610254601,0.44805,0.569672447013488,0.20656,0.04,0,0,0,0,0,0.000481695568400771,0.38173,0.24199,0.26032,0.1209,0.24631,0.17091,0.40132,0.36288,0.34816,1.29972,0.66518,0.20581,3.30565,0.12403
IHECRE00001965.2,5,19.55834,0.00730928512158601,0.0386,0.662149587901507,1.1354,0.12,1.23497316866511,4.96506791280458,3.20135055331605,2.98984517421111,0.975274090430585,2.56089044085552,1.29574,1.19709,1.02259,1.18396,0.38043,0.81234,0.4516,0.25348,0.36642,0.3506,0.85401,0.86657,0.75955,1.31528
IHECRE00001965.2,6,1.14991,0.0437136586872869,38.52479,0.126017086272733,0.58696,44.255,25.5627791081483,1.60348844734969,2.74464435958838,7.83606239078377,58.3433758332794,2.28875153711734,0.20964,0.31854,0.459,0.43853,6.32206,1.62717,3.20472,38.69525,20.81336,0.26598,2.40366,0.88698,0.55399,0.30083
IHECRE00001965.2,7,9.8729,0.0117336745384369,0.3503,0.872276950043821,1.01642,24.04,2.72582529944493,1.94490213263219,12.6656733859188,3.53625474729769,1.0189015483494,0.620595968448729,0.72918,0.3881,0.47888,0.94054,3.35094,2.2511,2.80784,0.36547,0.56213,0.43651,1.65793,1.6793,0.70719,0.71879
IHECRE00001965.2,8,9.48452,0.0134123193613521,1.08992,0.524345766073495,1.05465,0.06,1.2015866894386,10.1273759021542,2.22073164013002,4.14398655721448,1.03311112335409,2.10894716544543,0.75289,1.03494,1.06271,1.28396,1.06943,0.91199,1.19114,0.89252,1.25096,0.21737,0.89694,1.21387,0.77149,1.06258
IHECRE00001965.2,9,1.88379,0.0233016123878675,14.12733,0.448510941665117,0.86321,1.31,4.41665116855744,6.69701196454033,2.89941727109293,7.95277726117414,6.12821585766536,2.56433265141653,0.47176,1.02018,0.76433,0.66865,2.72934,1.01006,1.90485,8.39259,7.76491,0.24241,1.5463,1.03504,0.74496,0.70745
IHECRE00001965.2,10,4.37856,0.00856968062092052,0.63568,0.590306382978723,1.05046,0.15,0.185791962174941,1.14521276595745,0.662281323877069,0.92790780141844,0.127458628841608,1.34096926713948,2.4155,0.85349,0.71722,0.44078,0.44342,0.69378,0.59846,0.38485,0.53599,12.98395,0.76025,0.56544,0.79536,0.43523
IHECRE00000142.3,1,1.0534,0.0347584032914785,28.23105,0.308156187066458,0.72475,0,1.29643096889684,8.20776460058179,0.959330946520474,6.51717386439919,3.29335421794585,2.41664801969121,0.337,0.32259,0.68762,0.17792,4.24949,1.18855,2.87151,13.55365,11.28845,0.07272,1.57889,0.55,0.66018,0.66393
IHECRE00000142.3,2,9.89119,0.00454877306562085,0.46666,0.844394663480685,0.27277,0,0,0,0,0,0,0,0.47257,0.37662,0.27173,0.17069,0.28274,0.20406,0.44247,0.39566,0.38371,0.4164,0.70445,0.26639,3.10128,0.14365
IHECRE00000142.3,3,0.95301,0.0488370887136807,46.64288,0.096976541053157,0.55855,2.33,20.8384701771899,1.20891564761667,1.64265660094834,16.6853319191415,76.0326615922136,0.891190416770651,0.17778,0.21193,0.45503,0.51499,7.17936,1.61242,3.1885,45.8569,20.80261,0.08033,2.39753,0.5958,0.57575,0.30093
IHECRE00000142.3,4,4.80061,0.0127200946966076,0.30364,0.794049256581799,1.03618,1.65,3.22450760993099,1.75959296535402,2.0875171355259,6.91936050803173,1.11297730494792,1.60273699750436,0.74563,0.73305,0.51821,0.95865,0.91859,1.68541,1.21051,0.81522,2.46085,0.16392,1.36824,1.31638,0.77153,1.01684
IHECRE00000142.3,5,25.49975,0.0120573654955824,0.32629,0.881930092983273,1.07345,0,0.688955574658706,1.67660906803789,0.88395624502157,1.36207481249556,0.137282427817693,1.31963689992665,0.87321,1.19897,0.83883,1.05092,0.79743,0.98073,0.91523,0.55811,0.90663,0.43381,1.21543,1.63049,0.76519,0.97133
IHECRE00000142.3,6,3.96667,0.0129008331243575,0.76101,0.927987153529289,0.9256,2.56,3.71276967115828,1.33205334078056,16.4964742023319,3.20784751797808,0.406060182922572,1.55595894714794,0.50044,0.29996,0.46074,0.706,5.79034,2.26998,4.79677,0.55641,0.72586,0.13664,1.60581,1.46048,0.61983,0.5747
IHECRE00000142.3,7,4.16748,0.011165300464014,0.70557,0.87399339725797,1.04865,0,0.0108293380435697,0.0945516864328371,0.0408991504752292,0.0448208427958617,0.00187147783665573,0.199722432500631,2.62235,1.24729,1.1305,0.13815,0.47081,0.74192,0.57734,0.39775,0.58396,18.67434,0.70434,0.63542,0.59833,0.232
IHECRE00000142.3,8,5.95691,0.0125481538246925,0.3654,0.930041534238659,1.04705,0.77,1.68784310892806,1.2365465183473,5.43099898873158,2.18430366945969,0.208321294423577,1.4390710777232,0.77637,0.56477,0.48456,0.82499,2.59262,2.10242,2.65617,0.41817,0.57297,0.51906,1.43772,1.75677,0.72021,0.90503
IHECRE00000142.3,9,42.02532,0.00630150802156155,0.04789,0.863102382782475,1.13551,0,0.882029208301307,2.90644888547271,1.28504227517294,1.97516525749424,0.23293620292083,3.07273635664873,1.20264,1.21142,1.47778,1.35483,0.40238,0.81959,0.44173,0.26644,0.34328,0.05477,0.74697,0.65568,0.82174,1.37358
IHECRE00000142.3,10,1.68565,0.0133855720888201,0.75223,0.613084005666071,0.98481,5.675,10.6658711584652,1.30926279485127,3.74923015335345,20.9872051487344,4.57570671922153,1.44925170905956,0.51929,0.58007,0.44322,0.59639,2.28763,1.79755,2.72349,1.42887,3.7986,0.0703,1.34167,1.10335,0.64559,0.9374
IHECRE00003809.1,1,8.09379,0.0111329196639984,0.25894,0.912724909149998,1.08792,1.8,1.59234200963158,0.268960321446509,5.74913581705912,1.35050373740656,0.691656572222058,0.858200135905693,1.02302,0.8394,0.49453,1.03341,1.61482,1.90835,1.63243,0.33756,0.45607,1.28208,1.24392,1.42635,0.73611,0.96973
IHECRE00003809.1,2,13.97667,0.0100532088562818,0.18813,0.832418154329243,1.0789,0.1,0.91311711345002,0.724472291678781,0.765082572541722,1.0762414956097,0.553294179217305,0.578567482700471,1.08239,1.12715,0.60331,1.2061,0.61413,0.85579,0.72347,0.42743,0.7465,1.79385,1.18304,1.40184,0.79775,1.14584
IHECRE00003809.1,3,6.06901,0.0129303707421988,0.77239,0.918672129621008,0.97423,9.435,4.34093025421361,0.0679299748579942,19.2847797746531,2.43328056616072,1.04052984449204,0.461611881925691,0.59681,0.4248,0.47308,0.77753,4.60779,2.24252,3.84374,0.47986,0.60283,0.21805,1.59698,1.59098,0.65272,0.62108
IHECRE00003809.1,4,10.65726,0.00713803811156481,0.49232,0.710292166155562,0.33457,0,0,0.00192361304711458,0.00100362419849456,0.0000278784499581823,0.0000278784499581823,0.00434903819347644,0.78588,0.31762,0.37655,0.12206,0.27086,0.25687,0.42883,0.37037,0.37372,3.62749,0.65696,0.23868,2.8987,0.14067
IHECRE00003809.1,5,0.83261,0.0536492675951629,52.66173,0.05026,0.53318,17.82,45.2641724137931,0.0933793103448276,1.24310344827586,11.225275862069,175.778551724138,0.0658965517241379,0.15153,0.19853,0.46943,0.32517,7.92006,1.66656,2.96036,52.44429,22.86081,0.06107,1.94708,0.54245,0.58487,0.2953
IHECRE00003809.1,6,2.47506,0.021516323170471,12.10209,0.416286683740885,0.87552,1.085,16.3302556238887,1.26904944454413,2.07428916330892,33.5780003588849,15.9916640837833,0.783078579468524,0.38931,0.55991,0.58473,1.0381,2.95119,1.47636,2.52947,6.85759,7.53134,0.12243,1.16787,1.00335,0.61469,0.93336
IHECRE00003809.1,7,6.74379,0.0110918948405868,0.2244,0.81194293216923,1.05561,2.845,3.39415606680214,0.333082448965938,2.29294513158885,6.44182409660721,1.11574968430384,0.530156300960887,0.78368,0.88552,0.57305,1.12424,0.80375,1.46525,1.0606,0.58711,1.43421,0.52861,1.27043,1.46122,0.75257,1.18164
IHECRE00003809.1,8,21.86561,0.00900189831324051,0.28743,0.6303230903435,1.11685,0,0.76697335286469,5.55880803857992,0.413573744589101,1.34564741511266,1.07346478595059,4.11746794608029,1.22322,1.41245,1.83139,1.17135,0.45475,0.70188,0.54466,0.42847,0.62832,0.29153,0.81467,0.75245,0.79297,1.12181
IHECRE00003809.1,9,3.99208,0.0112235491715826,0.31325,0.727466733200266,1.02771,15.2,9.72474693470202,0.126491065488071,4.87526732249786,20.8247077274023,2.31456135348351,0.338703545290372,0.59716,0.69475,0.51776,0.95752,1.86454,1.77687,2.11727,0.71039,1.63659,0.15299,1.33859,1.34127,0.6902,1.05186
IHECRE00003809.1,10,25.29412,0.00802269478205607,0.09851,0.710804620948936,1.12215,0.02,0.713498786465521,2.73104744681864,0.544549802503212,0.983272260029506,0.752754247370675,2.00640079950507,1.15005,1.19826,1.29939,1.14265,0.42656,0.74651,0.49571,0.30172,0.41966,0.54024,0.80917,0.8724,0.82473,1.24988
IHECRE00000194.3,1,4.16226,0.0100368051878131,0.74843,0.899067518680055,1.04873,0,0.000828346350204551,0.00645772052608446,0.00640700544341887,0.00223146363728573,0.0115461338201981,0.0388139432667275,2.74192,1.15496,1.12497,0.18128,0.47363,0.7383,0.58969,0.44152,0.61843,17.6564,0.65791,0.53523,0.54008,0.21913
IHECRE00000194.3,2,7.45653,0.0124534511239322,0.41411,0.943291085599815,1.06211,2.73,0.540411433854688,0.264870174897912,2.8422066414978,0.588508359657909,1.42765236150705,0.685915709993066,0.85235,0.6397,0.46771,0.83328,2.23148,2.09055,2.4326,0.41063,0.59866,0.8183,1.3768,1.69037,0.71515,0.95638
IHECRE00000194.3,3,0.68552,0.0413305252740872,37.39688,0.247287135390322,0.66174,0,0.688332490305176,4.09500927330973,0.225004215140786,3.97706963412578,3.23925139099646,2.3853481706289,0.26589,0.2372,0.72055,0.0653,5.34359,1.26322,3.38881,17.28253,13.31933,0.04876,1.68659,0.44636,0.70998,0.32117
IHECRE00000194.3,4,9.67385,0.00379509814536679,0.46572,0.862167945094873,0.25241,0,0,0,0,0,0,0,0.38855,0.37646,0.25469,0.17453,0.28234,0.18843,0.44562,0.40329,0.38706,0.21179,0.72464,0.2704,3.1783,0.14785
IHECRE00000194.3,5,4.85025,0.0122476506852132,0.67917,0.945870868562644,0.95732,8.68,0.908685626441199,0.239123750960799,8.95076863950807,1.1598001537279,1.79500384319754,0.761375864719447,0.58466,0.34523,0.49039,0.86844,5.00863,2.29956,3.8816,0.50351,0.63345,0.16449,1.53232,1.46931,0.64587,0.59026
IHECRE00000194.3,6,50.24121,0.00686468885748204,0.11291,0.883361888842457,1.13455,0,0.527774461226195,1.32311503790818,0.194033192048236,0.108903946033073,1.73609038266372,1.84650170139096,1.17844,1.25239,1.45367,1.29476,0.39512,0.80588,0.45365,0.3162,0.40608,0.16481,0.75231,0.75202,0.79699,1.31868
IHECRE00000194.3,7,4.74943,0.0144995726896883,0.65535,0.807748443465997,1.00654,2.935,1.12413573664477,0.436741082178116,1.05273296412232,3.63933989198858,2.02837019710364,0.684728767500258,0.7456,0.69927,0.4586,1.18071,1.00762,1.62901,1.34001,1.05604,2.91679,0.22231,1.40446,1.47904,0.77386,0.97998
IHECRE00000194.3,8,15.73983,0.0129766651241098,0.45908,0.906058944924545,1.04171,0.01,0.233844963240036,0.606152457113376,0.141122791177609,0.129933574100348,1.06800593318715,0.631561976009287,0.74507,1.12556,0.65112,0.95905,1.02368,0.95498,1.15417,0.71101,1.10666,0.51045,1.44905,1.78988,0.81463,0.94203
IHECRE00000194.3,9,0.68944,0.059489873176729,61.14556,0.0488097616669045,0.49618,4.67,7.76223776223776,0.356357927786499,0.492222063650635,2.91198087626659,20.6894534037391,0.358462965605823,0.12921,0.13686,0.46088,0.16271,8.72145,1.64998,3.10878,60.33271,23.48683,0.05439,2.60826,0.41269,0.59854,0.21601
IHECRE00000194.3,10,1.75167,0.0145911500321814,1.25227,0.620058080808081,0.94569,8.43,3.09972943722944,0.278409090909091,1.82768759018759,11.780772005772,3.90622294372294,0.468813131313131,0.50864,0.50841,0.40822,0.69723,2.24913,1.77109,2.5577,1.83858,5.22253,0.06825,1.3264,1.05949,0.62908,0.89094
IHECRE00003837.4,1,6.88765,0.00888960966811405,0.78473,0.796429840142096,1.07627,0,0.131678748019778,7.77360664394412,1.06720752724305,1.90811770918343,1.01670587105756,2.62963851951419,0.89117,0.99829,1.48738,1.42587,0.72326,0.90558,0.87031,0.72421,1.27209,0.05582,0.90844,0.83342,0.7558,1.50826
IHECRE00003837.4,2,21.06524,0.00829951846862542,0.0741,0.898294397315186,1.14199,0,0.0767968677169759,3.7456045492682,0.950405518784376,1.17456884497063,0.823221776824835,2.0427332898294,1.05128,1.23454,1.84595,1.3225,0.34876,0.71374,0.41273,0.26273,0.32443,0.07169,0.70372,0.84698,0.7622,1.26989
IHECRE00003837.4,3,5.13522,0.0165709397156774,1.75805,0.887666901107388,1.02613,0,0.0288982665177279,0.789403279411968,0.256588473790906,0.342752334064237,0.164225725042406,1.06260946313075,2.02571,1.07385,0.97412,0.22218,0.6417,0.67529,0.5951,0.8483,0.73449,13.869,0.96886,0.99294,0.8234,0.27891
IHECRE00003837.4,4,8.95483,0.00618372537115729,0.517,0.841346316680779,0.20158,0,0,0,0,0,0,0,0.35348,0.2373,0.25755,0.13042,0.25459,0.1676,0.41732,0.38215,0.36104,1.72794,0.67866,0.21352,3.32768,0.12293
IHECRE00003837.4,5,1.37401,0.0438092970267643,44.0058,0.143786102616378,0.60767,17.075,1.5962453278967,1.47833843017329,1.335499490316,9.77512317363235,9.86089874277948,0.836858647638464,0.17887,0.21128,0.535,0.24631,6.53026,1.57751,2.88834,37.9873,19.40195,0.06662,2.07108,0.5143,0.56538,0.43604
IHECRE00003837.4,6,11.94165,0.00599957063170302,0.06486,0.915861711105536,1.12038,3.93,0.23148507173323,3.31970325935725,1.70649248454713,1.45966859019684,1.14393403736058,6.09011130625185,2.18088,1.93559,1.25146,0.65566,0.35212,0.76857,0.42786,0.17332,0.24536,0.1696,0.85656,0.58306,0.9062,0.54044
IHECRE00003837.4,7,18.81004,0.00790614601633683,0.15599,0.912924601967763,1.11352,0.31,0.216277196472164,2.69334051174986,1.98386089215114,2.87817377795678,1.04452536145519,1.90752172018971,0.85795,1.08903,0.81863,1.49809,0.58317,0.99825,0.6754,0.38982,0.62035,0.06685,0.97918,0.98153,0.79705,1.54384
IHECRE00003837.4,8,9.6373,0.0109158852770143,0.28863,0.941526112834269,1.00702,25.52,0.0985832844328946,1.06903344790008,8.15294660072093,3.18123899740129,0.993587056752452,1.21382764691089,0.65577,0.40484,0.45698,0.7832,3.75267,2.24143,3.22228,0.39531,0.53803,0.22974,1.5733,1.65855,0.69831,0.77655
IHECRE00003837.4,9,8.18119,0.0164328738995482,1.25778,0.908336949553726,0.99858,1.8,0.063070171112974,0.993959268208492,1.85577444647172,2.76883722077025,0.653847576310469,0.650371073524336,0.53676,0.69632,0.42811,0.82447,1.59353,1.20797,1.7912,1.05261,1.82024,0.64056,1.5044,2.33992,0.69383,0.76538
IHECRE00003837.4,10,8.01287,0.00964921767918311,0.26605,0.774660424717397,1.05109,24.09,0.449790530535592,1.47117086207519,3.04332045216512,11.6791821662032,2.11249503412908,1.2939750442414,0.62529,0.74772,0.5712,1.16951,1.09165,1.51659,1.37626,0.95853,2.00492,0.07274,1.11113,1.01683,0.71313,1.30913
IHECRE00003836.3,1,25.58175,0.0104126041935552,0.13122,0.733561228214253,1.11711,0.03,0.879978784560635,5.01333949265444,2.92726868327402,1.53514805182955,0.546189205219454,4.33212428141254,0.97042,1.12779,0.97932,1.24022,0.64647,0.96396,0.69581,0.43747,0.55752,0.08314,0.92841,1.12031,0.75914,1.28656
IHECRE00003836.3,2,1.08334,0.0526148888200065,55.43215,0.181405498942511,0.53934,4.255,5.74353489713517,5.3549317438954,2.43760815227841,17.0299942318785,26.8570707556239,3.32486541049798,0.17374,0.22181,0.49016,0.46324,7.53541,1.4106,3.11126,45.91402,20.30522,0.18406,2.5976,0.62105,0.63022,0.29156
IHECRE00003836.3,3,10.79051,0.00854728235708928,0.9481,0.675827207668145,1.06244,0.04,1.09380363330203,9.9141867167514,4.45813768984165,2.88423302354198,0.97681422233736,5.08375700268774,1.23151,1.17552,0.70613,1.34511,0.78079,0.91366,0.93517,0.84815,1.46047,0.05903,1.13278,0.82614,0.7108,1.29989
IHECRE00003836.3,4,9.33008,0.00773776878985117,0.51258,0.746081118622095,0.2343,0.01,0,0.0000463005833873507,0.000416705250486156,0,0,0.00643578109084174,0.45564,0.24952,0.28837,0.12836,0.26262,0.19104,0.42276,0.37954,0.36943,2.50852,0.67067,0.22209,3.22243,0.12397
IHECRE00003836.3,5,2.33076,0.0111311233465314,0.44524,0.357300284257989,1.00012,69.915,6.54713536561459,2.25057586747697,6.67802881787885,52.5361816310527,13.0337801411488,4.49474367771025,0.64915,0.65087,0.48025,1.0311,1.50149,1.59126,1.75166,2.00128,4.21132,0.05311,1.48343,1.05327,0.68141,1.1853
IHECRE00003836.3,6,10.5633,0.0120986492783475,0.29829,0.848837533138741,1.05054,10.37,0.979058993653429,1.96648635621134,4.77132260396862,3.41476983638165,0.845941675816083,4.09129555740032,0.81288,0.84502,0.52109,1.13178,1.60865,1.61537,1.78718,0.47568,0.91,0.22475,1.37085,1.65368,0.72768,1.08079
IHECRE00003836.3,7,19.09679,0.00727444365354199,0.07686,0.689717134245305,1.14117,0,0.945474920782132,2.3639771234253,4.07744029677719,0.99041657005951,0.716052245150321,6.20210217172888,1.19821,1.40516,2.37497,1.18976,0.20097,0.59517,0.26067,0.17248,0.19193,0.1399,0.61742,0.60804,0.90437,1.14114
IHECRE00003836.3,8,5.57989,0.0108322514633102,0.23283,0.698361569522472,1.03733,27.335,1.66651158707865,2.85334445224719,6.08960674157303,14.6559822682584,2.11627018960674,4.30989290730337,0.8186,0.80242,0.52065,1.07646,1.31482,1.532,1.58603,0.67128,1.95442,0.15593,1.38678,1.30971,0.74689,1.1332
IHECRE00003836.3,9,9.45719,0.0180487058691865,1.46072,0.789471097007031,1.05477,0.17,0.216964304233298,1.2156524173978,1.40863460062639,0.670171945325949,0.152661107999917,2.51033953498019,1.51437,1.07545,0.64155,0.47947,1.03216,0.85544,0.93286,0.79051,0.79978,6.89594,0.85387,1.21576,0.73826,0.55851
IHECRE00003836.3,10,6.18638,0.00959461924935131,0.13071,0.898345884459424,1.00277,32.23,1.15274632682079,1.69779872557797,13.7243404076044,3.33701090104798,1.15058718205277,5.27797672336616,0.9013,0.64188,0.51009,0.71754,3.71708,2.16508,3.1008,0.35085,0.48031,0.38414,1.5215,1.50985,0.72204,0.6485
IHECRE00000070.3,1,8.33003,0.0120728897198468,0.45089,0.866727304252337,1.0665,0.02,0.304469071941511,0.0965120143333959,0.0610108511898741,0.0514094987646115,0.0978051987458279,0.209495874813969,2.15159,1.2954,0.74007,0.43344,0.44253,0.72674,0.59843,0.37746,0.65666,9.25697,0.79299,0.94839,0.68003,0.49844
IHECRE00000070.3,2,7.13645,0.0120534718290428,0.39672,0.8,1.04401,0,2.22836339137645,2.73989427860697,0.799880804311774,0.449911898839138,1.5042495854063,1.30692889718076,0.74246,0.97911,0.97425,1.2421,1.00955,0.96005,1.18875,0.79178,1.37844,0.06888,0.96572,1.03592,0.74845,1.31516
IHECRE00000070.3,3,47.65871,0.00859983179986681,0.09384,0.857118180295218,1.12522,0.02,1.9530089533347,0.955075107495858,0.686205163524003,0.168289187126557,1.00620776948421,0.863140554324963,0.96556,1.09255,1.30696,1.34586,0.58541,0.95025,0.61656,0.35261,0.47433,0.11894,0.8723,0.99701,0.76927,1.35231
IHECRE00000070.3,4,9.91196,0.00475873752842401,0.47437,0.83969290826285,0.27735,0,0,0,0,0,0,0,0.54829,0.31189,0.30613,0.13026,0.2869,0.22377,0.44677,0.39575,0.38828,0.92585,0.71679,0.25524,3.07219,0.14266
IHECRE00000070.3,5,4.63007,0.0134898062795607,0.84312,0.910823717046627,0.9531,11.3,1.83047190167933,0.165634674922601,5.96064358757857,0.57913500328361,0.969978421990806,0.340791819119993,0.54836,0.34688,0.45777,0.77433,5.18298,2.26552,4.34617,0.5202,0.68007,0.2787,1.50351,1.5618,0.62461,0.53604
IHECRE00000070.3,6,0.84395,0.0438576005338543,38.51227,0.188739854175265,0.64579,0,2.19493740542028,9.6020085293713,0.7785802723896,2.64039070023387,4.57043609850048,3.81001513275554,0.19747,0.21032,0.77256,0,5.49498,1.28092,3.37526,18.44743,14.35888,0.03876,1.63976,0.42966,0.64019,0.39028
IHECRE00000070.3,7,3.90274,0.0140169848929483,0.57111,0.590202870729898,0.98227,10.12,1.89015531608569,0.282699271410497,0.930195017669386,6.41353998516644,2.20866236202609,0.238318572488111,0.60459,0.73235,0.4342,0.91504,1.5849,1.56906,1.97441,1.32503,3.73848,0.15343,1.41016,1.40831,0.69685,0.93035
IHECRE00000070.3,8,9.10203,0.00798856358715447,0.30323,0.855044263729477,1.10594,0.125,1.89536260229554,1.31405373410881,0.708772968243348,0.16668382315096,1.02115394513356,2.68216326110453,1.53509,1.93173,1.47285,0.80301,0.47371,0.66434,0.56477,0.30118,0.38678,0.35657,1.08602,0.72974,1.04748,0.74519
IHECRE00000070.3,9,0.81565,0.052362669334894,50.57143,0.0670331707987089,0.54807,14.925,4.47946569603736,0.404470846782501,0.591717601813062,4.85224229105144,20.6239612663965,0.285042236110157,0.15617,0.18455,0.42853,0.31276,7.8057,1.64729,3.23807,50.40224,21.0912,0.04942,1.95019,0.52338,0.57237,0.23204
IHECRE00000070.3,10,7.66841,0.0115806749813477,0.20799,0.883073226255217,1.04131,3.165,1.55096749715442,0.158277475654483,1.24713861135703,0.828285063867459,0.883584165928924,0.153566460098647,0.80352,0.61108,0.4354,0.96129,1.67787,1.89144,1.85958,0.45342,0.99856,0.30568,1.63015,1.89114,0.74686,0.93691
IHECRE00000304.2,1,21.45164,0.0101733069490191,0.13062,0.887146904087414,1.09169,0.02,0.446443449901207,0.0598650224962506,0.150796295855453,0.00423143761753993,0.0971147665865213,0.720016901944914,1.30845,1.01205,0.73826,1.13517,0.60224,0.98936,0.72132,0.33285,0.56727,2.59751,1.11245,1.29544,0.76508,1.08437
IHECRE00000304.2,2,37.98233,0.00737019223342463,0.07172,0.876687650823628,1.14289,0,0.82486097996013,0.245055608015948,0.23511436365544,0.00289843668030637,0.0990976812506558,2.73468156541811,1.19315,1.42315,1.63112,1.21626,0.33491,0.78007,0.38672,0.2203,0.27153,0.40269,0.75406,0.74043,0.82992,1.25046
IHECRE00000304.2,3,3.41918,0.0149770797126368,1.23786,0.913404489234998,0.92061,6.84,1.63536417773706,0.0319285387081997,7.48744846541457,0.405497022446175,0.526568941823179,1.22148419606047,0.45552,0.36393,0.42989,0.64388,5.79202,2.25055,5.13817,0.733,0.96298,0.25085,1.48181,1.51607,0.57231,0.46143
IHECRE00000304.2,4,10.88778,0.00588887041554747,0.45408,0.862599227256762,0.3445,0,0,0,0,0,0,0,0.7523,0.36412,0.37551,0.13486,0.29629,0.2651,0.45499,0.38328,0.39106,1.69325,0.69572,0.27606,2.85599,0.16006
IHECRE00000304.2,5,0.70779,0.0541030716637762,54.38825,0.064439891659143,0.53452,9.86,22.6739704146121,0.40495867768595,0.95777484547538,4.73223834988541,56.1798736023335,0.720952843947496,0.13854,0.17101,0.43756,0.2305,8.38107,1.65593,3.32125,56.15513,21.63342,0.07773,1.9517,0.46975,0.56593,0.22692
IHECRE00000304.2,6,1.89396,0.0162673343388443,1.01769,0.485996343313041,0.93598,7.355,4.81517109555172,0.279913153684735,1.31303110261578,7.43715069290063,4.50486173152438,0.949741330950946,0.49942,0.65552,0.45494,0.75291,2.22419,1.57883,2.58092,2.16142,5.21515,0.1276,1.54803,1.19145,0.61907,0.91023
IHECRE00000304.2,7,5.89228,0.0113858809260455,0.17276,0.923404996396829,1.05113,2.28,0.955680999279366,0.00288253663223637,2.4427095844343,0.0354011530146529,0.155236608215229,0.686524141244295,0.7456,0.44307,0.47258,0.9441,2.58813,2.18214,2.31686,0.32173,0.45688,1.07892,1.59749,1.77559,0.73481,0.88142
IHECRE00000304.2,8,10.62454,0.0125565932295387,0.46392,0.834032688568887,1.03856,0,1.0932711635417,1.62884304873628,0.532968662470755,0.0328698059116222,1.0204138794609,1.50194417899628,0.66981,0.92456,0.85418,1.06733,1.26488,1.06234,1.363,0.83267,1.2981,0.11309,1.00102,1.21923,0.7337,1.15503
IHECRE00000304.2,9,6.00766,0.0121411111083202,0.20226,0.784017994766462,1.02308,0.68,1.41769724343119,0.166463538492789,0.878069326450873,1.87663548051762,0.745426628908724,0.955825596539652,0.67861,0.82191,0.46713,1.18923,1.08684,1.46942,1.33212,0.77897,2.19166,0.29676,1.42373,1.54611,0.76089,1.02029
IHECRE00000304.2,10,1.13284,0.0395555981089243,33.29035,0.257764064293915,0.66048,0,1.49923459624952,10.8847588978186,0.755022962112514,1.99861270570226,8.20259280520474,4.9443168771527,0.20655,0.25819,0.71812,0.12902,5.26794,1.26367,3.47883,16.37586,13.35402,0.04608,1.71157,0.53346,0.65688,0.39142
IHECRE00001961.2,1,13.04706,0.00642878958447847,0.17155,0.719598153679066,1.12532,0.05,0.870519956557155,1.29989139288623,0.951822563127885,0.0118449633450991,0.495112679880532,9.0866481129514,1.44522,1.81301,2.27446,0.95307,0.30441,0.58736,0.3842,0.24708,0.28767,0.51639,0.72231,0.61919,0.94535,0.83906
IHECRE00001961.2,2,2.84883,0.0131297737208384,1.13308,0.507066122054593,1.01354,52.6,13.5527263543931,0.375288227155939,5.29959154094473,8.17112458001186,0.724421898675802,1.89441553022817,0.43479,0.81964,0.53735,1.04938,1.81028,1.52404,2.19639,1.86023,2.75704,0.11338,1.11366,1.16052,0.61078,1.08477
IHECRE00001961.2,3,10.73041,0.00604780723396669,0.51776,0.74514450867052,0.32998,0.01,0,0,0.0000425025501530092,0,0,0.000212512750765046,0.64392,0.38931,0.3265,0.17396,0.30072,0.25187,0.46038,0.39829,0.40455,1.91132,0.72997,0.27818,2.93521,0.15651
IHECRE00001961.2,4,11.07175,0.00623895667443236,0.10008,0.672472759569352,1.12403,0,0.261269848146784,0.590353746506943,0.0344973246972684,0.00176548317916946,0.0546324978879189,2.25640664601521,1.89325,0.71014,1.60709,1.19255,0.24588,0.6647,0.34783,0.21037,0.31552,1.8676,0.57712,0.57972,0.7181,1.04781
IHECRE00001961.2,5,9.76552,0.0101921731707562,1.78379,0.635342073170732,1.07934,0,1.09143292682927,3.44681402439024,0.740579268292683,0.230243902439024,0.865030487804878,3.19743902439024,0.70969,1.25,1.18479,1.04414,0.84325,0.82856,0.88889,1.19913,1.2693,0.12368,0.91811,1.03873,0.7768,1.34561
